timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y,z,alpha_x,alpha_y,lm_x,lm_y
96621,-0.009934650627457662,0.039432707584553466,0.8533281683921814,0.8406946659088135,0.003884651931002736,0.018237128853797913,0.22944363900092649,0.1004695281440682,0.5019669532775879,1.0,1.0,1.2,1.0
96721,0.01946200683985838,0.013634175231000568,0.8511853218078613,0.8430570363998413,0.006003999151289463,0.03392954170703888,0.2320044765877819,0.09201384218237342,0.503044843673706,1.0,1.0,1.2,1.0
96821,0.01001313745942357,0.015128909677452016,0.8512971997261047,0.8439522981643677,0.005566393956542015,0.03651086986064911,0.23161609670495242,0.09182107201714988,0.5010097622871399,1.0,1.0,1.2,1.0
96921,0.009131195966471722,-0.002312876737021863,0.8515018820762634,0.8477508425712585,0.008339758962392807,0.034727007150650024,0.2303812507625782,0.08957172643218815,0.5039505958557129,1.0,1.0,1.2,1.0
97021,0.018472977623003223,-0.03229269436917411,0.8497371673583984,0.8532325029373169,0.007644351106137037,0.033182818442583084,0.23230364954462426,0.08626997954952341,0.5047405362129211,1.0,1.0,1.2,1.0
97121,-0.0006427027906469008,0.016338736240228358,0.851893961429596,0.8516840934753418,0.012264546006917953,0.0139686344191432,0.22832035228912997,0.09605208869470816,0.5031741857528687,1.0,1.0,1.2,0.5
97231,0.019971015629745622,-0.3029693822088242,0.8500693440437317,0.8552214503288269,0.011446932330727577,0.003969044424593449,0.23181820640886014,-0.3029693825123684,0.5019795894622803,1.0,1.0,1.2,0.5
97321,0.015087558463928438,-0.21631153906893114,0.8494110703468323,0.8506306409835815,0.009095149114727974,-0.014132906682789326,0.231694843333537,-0.2163115392856531,0.5031840801239014,1.0,1.0,1.2,0.5
97421,0.003379229780916182,-0.20915626537067677,0.8515141010284424,0.8503345251083374,0.011774555779993534,-0.07024700939655304,0.2289389216179467,-0.2091562655802299,0.5049845576286316,1.0,1.0,1.2,0.5
97531,0.014116562210740213,-0.1917904707411586,0.8509774208068848,0.8484325408935547,0.008573353290557861,-0.11741703748703003,0.23125392794675909,-0.191790470933313,0.5049761533737183,1.0,1.0,1.2,0.5
97621,0.007322324144377473,-0.1595737985154726,0.8515584468841553,0.8329752087593079,0.00837495643645525,-0.16804273426532745,0.23038960969454628,-0.15957379867534913,0.5031901001930237,1.0,1.0,1.2,0.5
97721,0.005898285889859335,-0.13587596051155923,0.8521948456764221,0.8134039044380188,0.008646104484796524,-0.20236344635486603,0.22993342351364762,-0.135875960647693,0.5037129521369934,1.0,1.0,1.2,0.5
97831,0.015126020700671842,-0.11751577118536405,0.8514118194580078,0.788861095905304,0.00633961521089077,-0.21160642802715302,0.23206786957161665,-0.11751577130310278,0.5026741623878479,1.0,1.0,1.2,0.5
97931,0.009827285390459095,-0.11308466939632353,0.8513533473014832,0.7690647840499878,0.005946710705757141,-0.1946060210466385,0.2311739791350917,-0.11308466950962276,0.5019777417182922,1.0,1.0,1.2,0.5
98021,0.0189323618378777,-0.10976294431490202,0.8503147959709167,0.7530342936515808,0.004269239492714405,-0.1703898012638092,0.23308874855810968,-0.10976294442487323,0.5009728670120239,1.0,1.0,1.2,0.5
98131,0.010635100435404676,-0.1079513641084105,0.8518567085266113,0.7352633476257324,0.00795542448759079,-0.14288383722305298,0.23133659399302822,-0.10795136421656669,0.5034437775611877,1.0,1.0,1.2,0.5
98221,0.030061994211662977,-0.10965569893623073,0.848363995552063,0.7257049083709717,0.001924026058986783,-0.12031157314777374,0.23557825819740053,-0.10965569904609448,0.5033102631568909,1.0,1.0,1.2,0.5
98331,0.04369422552519615,-0.11237031421587382,0.8450403213500977,0.7173623442649841,-0.0009266157285310328,-0.09947390109300613,0.23904440740995886,-0.11237031432845734,0.5043666362762451,1.0,1.0,1.2,0.5
98431,-0.012600519299687647,-0.10432212655298936,0.8481459617614746,0.7092419266700745,0.013201778754591942,-0.09344253689050674,0.2257882524003038,-0.10432212665750944,0.5050647258758545,1.0,1.0,1.2,0.5
98531,0.01518139480038459,-0.10240723650826863,0.8486730456352234,0.7020613551139832,0.017841827124357224,-0.0916106328368187,0.2285158907950826,-0.10240723661087019,0.5027950406074524,1.0,1.0,1.2,0.5
98631,-0.008935583679576158,-0.09462707486113046,0.85167396068573,0.6922657489776611,0.019323796033859253,-0.09757857769727707,0.22613417597988045,-0.0946270749559371,0.5016285181045532,1.0,1.0,1.2,0.5
98731,-0.009820596203798338,-0.09065118450301464,0.8548222780227661,0.6855911612510681,0.018696032464504242,-0.09518232196569443,0.2257462317095274,-0.09065118459383781,0.49869951605796814,1.0,1.0,1.2,0.5
98831,0.033278127899496954,-0.090219529868326,0.8492330312728882,0.680192232131958,0.000507660093717277,-0.08929936587810516,0.2362280077106412,-0.0902195299587167,0.49649351835250854,1.0,1.0,1.2,0.5
98931,0.031444601953018375,-0.08329710597931479,0.8488219976425171,0.6701080203056335,-0.004638218320906162,-0.09193621575832367,0.23812657374093177,-0.08329710606276992,0.49551665782928467,1.0,1.0,1.2,0.5
99031,0.03649353089324335,-0.07863453915958923,0.8460826873779297,0.6636192798614502,0.0004627530579455197,-0.08866468816995621,0.23714753679644276,-0.07863453923837296,0.49602973461151123,1.0,1.0,1.2,0.5
99131,0.021533352864318706,-0.06793391913579049,0.8446614146232605,0.6534734964370728,0.008775992318987846,-0.09153815358877182,0.23222882283240018,-0.0679339192038533,0.49700891971588135,1.0,1.0,1.2,0.5
99231,0.02118492685636435,-0.06314899085842725,0.8449870944023132,0.6427096724510193,0.0232168547809124,-0.0928194522857666,0.22950924232254766,-0.06314899092169605,0.5021363496780396,1.0,1.0,1.2,0.5
99331,0.009898676829959806,-0.05740649183827329,0.8460424542427063,0.6327741742134094,0.02960948459804058,-0.08896841108798981,0.22787413942164816,-0.0574064918957887,0.5061051249504089,1.0,1.0,1.2,0.5
99431,0.020703565058696936,-0.05771482271879974,0.8460080027580261,0.6253810524940491,0.023732447996735573,-0.07802147418260574,0.22930167083448091,-0.05771482277662407,0.5076605677604675,1.0,1.0,1.2,0.5
