timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y
56002,0.3889424422327042,-0.016138472656673588,0.20029988884925842,-0.9872134327888489,0.4493257403373718,0.014353746548295021,0.3889424422327042,-0.016138472656673588
56112,0.3698256348020672,-0.009737448109076374,0.23818297684192657,-0.9854623675346375,0.4187965989112854,-0.001776868593879044,0.3698256348020672,-0.009737448109076374
56182,0.3505414895695096,-0.01059291853782874,0.2601039707660675,-0.9856018424034119,0.39871034026145935,-0.012566969729959965,0.3505414895695096,-0.01059291853782874
56322,0.343226511791693,-0.002207096544034462,0.306668221950531,-0.9877498745918274,0.3707341253757477,-0.027171384543180466,0.343226511791693,-0.002207096544034462
56422,0.3279001539412064,0.0015396071506709396,0.343766987323761,-0.9890459775924683,0.3613654375076294,-0.029956959187984467,0.3279001539412064,0.0015396071506709396
56522,0.3070192229716947,0.002316360832610941,0.3788151443004608,-0.99085932970047,0.3537660539150238,-0.027931757271289825,0.3070192229716947,0.002316360832610941
56632,0.28477910088077674,0.0032732996740516282,0.41489800810813904,-0.9937353730201721,0.34194305539131165,-0.023802215233445168,0.28477910088077674,0.0032732996740516282
56732,0.26653770031729773,0.004617016091920228,0.4467213749885559,-0.9957749247550964,0.32879552245140076,-0.01839856244623661,0.26653770031729773,0.004617016091920228
56842,0.2470909355077294,0.003294337591413047,0.48602789640426636,-0.9965714812278748,0.3180595636367798,-0.010970665141940117,0.2470909355077294,0.003294337591413047
56942,0.23127027620816618,0.0011835926678169218,0.5143433809280396,-0.9982850551605225,0.3027134835720062,-0.008023926056921482,0.23127027620816618,0.0011835926678169218
57052,0.21164891453864976,0.0015861862894502186,0.5510156750679016,-0.9989258050918579,0.2883204519748688,-0.00418685982003808,0.21164891453864976,0.0015861862894502186
57152,0.19664550512252654,-0.00027558412998017793,0.5785800814628601,-1.0000863075256348,0.2665839195251465,-0.0032909780275076628,0.19664550512252654,-0.00027558412998017793
57262,0.18025982750825675,0.0030796181525736895,0.6070261597633362,-1.0022093057632446,0.2419133335351944,-0.004420171957463026,0.18025982750825675,0.0030796181525736895
57362,0.1784247603690603,0.004536042298594174,0.6301597952842712,-1.0035793781280518,0.22048115730285645,-0.004848121199756861,0.1784247603690603,0.004536042298594174
57462,0.16538805751257618,0.005486949597228108,0.652457058429718,-1.004881739616394,0.20285078883171082,-0.0037863662000745535,0.16538805751257618,0.005486949597228108
57572,0.15686273134158416,0.004573149371429058,0.6757946610450745,-1.0060445070266724,0.18972153961658478,-0.0016689698677510023,0.15686273134158416,0.004573149371429058
57672,0.14423028227076765,0.004809679439991374,0.694402813911438,-1.0071115493774414,0.17723064124584198,-0.0017563806613907218,0.14423028227076765,0.004809679439991374
57772,0.13727217267130382,0.007146291054956593,0.7172914147377014,-1.0076618194580078,0.17588262259960175,-0.002293779281899333,0.13727217267130382,0.007146291054956593
57882,0.12441255459225413,0.009351779349757837,0.7406286001205444,-1.0097874402999878,0.172179713845253,-0.006219532806426287,0.12441255459225413,0.009351779349757837
57982,0.10619383459658488,0.008520014923365399,0.7597987651824951,-1.010727047920227,0.16541503369808197,-0.006446619983762503,0.10619383459658488,0.008520014923365399
58092,0.09340753772984961,0.012162446456312965,0.784232497215271,-1.014475703239441,0.16203317046165466,-0.008044883608818054,0.09340753772984961,0.012162446456312965
